,IWM.Open,IWM.High,IWM.Low,IWM.Close,IWM.Volume,IWM.hasGaps
12/2/2019 11:04,160.69,160.75,160.69,160.72,69,0
12/2/2019 11:05,160.7,160.73,160.7,160.72,56,0
12/2/2019 11:06,160.71,160.71,160.52,160.55,821,0
12/2/2019 11:07,160.56,160.58,160.52,160.58,256,0
12/2/2019 11:08,160.58,160.67,160.58,160.65,148,0
12/2/2019 11:09,160.65,160.68,160.57,160.57,104,0
12/2/2019 11:10,160.57,160.61,160.54,160.61,152,0
12/2/2019 11:11,160.62,160.66,160.62,160.64,75,0
12/2/2019 11:12,160.65,160.65,160.61,160.63,57,0
12/2/2019 11:13,160.63,160.66,160.61,160.61,170,0
12/2/2019 11:14,160.6,160.6,160.54,160.58,215,0
12/2/2019 11:15,160.59,160.62,160.53,160.53,175,0
12/2/2019 11:16,160.54,160.55,160.47,160.5,275,0
12/2/2019 11:17,160.51,160.54,160.47,160.47,156,0
12/2/2019 11:18,160.46,160.48,160.34,160.36,263,0
12/2/2019 11:19,160.35,160.43,160.35,160.43,151,0
12/2/2019 11:20,160.42,160.44,160.39,160.41,97,0
12/2/2019 11:21,160.41,160.44,160.4,160.4,152,0
12/2/2019 11:22,160.36,160.36,160.34,160.34,161,0
12/2/2019 11:23,160.34,160.4,160.34,160.36,42,0
12/2/2019 11:24,160.34,160.37,160.33,160.36,119,0
12/2/2019 11:25,160.36,160.42,160.35,160.42,41,0
12/2/2019 11:26,160.42,160.49,160.41,160.43,260,0
12/2/2019 11:27,160.43,160.43,160.32,160.35,367,0
12/2/2019 11:28,160.33,160.33,159.91,160.1,1656,0
12/2/2019 11:29,160.11,160.18,160.09,160.17,418,0
12/2/2019 11:30,160.19,160.2,160.13,160.15,117,0
12/2/2019 11:31,160.14,160.14,160.01,160.03,334,0
12/2/2019 11:32,160.02,160.14,160.01,160.13,281,0
12/2/2019 11:33,160.1,160.12,160.07,160.12,200,0
12/2/2019 11:34,160.13,160.14,160.06,160.06,81,0
12/2/2019 11:35,160.06,160.14,160.06,160.12,72,0
12/2/2019 11:36,160.13,160.13,160.07,160.08,30,0
12/2/2019 11:37,160.09,160.11,160.07,160.07,43,0
12/2/2019 11:38,160.08,160.09,160,160,102,0
12/2/2019 11:39,160,160.06,159.98,160.05,101,0
12/2/2019 11:40,160.05,160.05,160.01,160.03,111,0
12/2/2019 11:41,160.02,160.02,159.97,159.99,89,0
12/2/2019 11:42,159.97,160.09,159.97,160.08,351,0
12/2/2019 11:43,160.08,160.18,160.07,160.14,183,0
12/2/2019 11:44,160.15,160.21,160.15,160.17,159,0
12/2/2019 11:45,160.18,160.21,160.15,160.18,831,0
12/2/2019 11:46,160.19,160.24,160.12,160.18,365,0
12/2/2019 11:47,160.19,160.19,160.14,160.17,71,0
12/2/2019 11:48,160.16,160.18,160.1,160.13,166,0
12/2/2019 11:49,160.13,160.14,160.09,160.12,89,0
12/2/2019 11:50,160.13,160.14,160.09,160.09,38,0
12/2/2019 11:51,160.09,160.17,160.08,160.16,392,0
12/2/2019 11:52,160.15,160.17,160.11,160.13,214,0
12/2/2019 11:53,160.13,160.14,160.05,160.12,313,0
12/2/2019 11:54,160.13,160.17,160.1,160.13,95,0
12/2/2019 11:55,160.12,160.19,160.08,160.18,100,0
12/2/2019 11:56,160.18,160.18,160.14,160.17,113,0
12/2/2019 11:57,160.18,160.23,160.16,160.21,148,0
12/2/2019 11:58,160.21,160.24,160.19,160.19,166,0
12/2/2019 11:59,160.18,160.2,160.13,160.13,131,0
12/2/2019 12:00,160.13,160.21,160.12,160.19,135,0
12/2/2019 12:01,160.2,160.21,160.17,160.18,160,0
12/2/2019 12:02,160.19,160.26,160.18,160.25,184,0
12/2/2019 12:03,160.26,160.28,160.25,160.26,91,0
12/2/2019 12:04,160.26,160.3,160.26,160.27,127,0
12/2/2019 12:05,160.28,160.3,160.23,160.25,426,0
12/2/2019 12:06,160.26,160.32,160.25,160.28,150,0
12/2/2019 12:07,160.28,160.34,160.28,160.33,296,0
12/2/2019 12:08,160.34,160.38,160.34,160.36,82,0
12/2/2019 12:09,160.36,160.4,160.36,160.4,89,0
12/2/2019 12:10,160.41,160.42,160.33,160.34,100,0
12/2/2019 12:11,160.34,160.35,160.31,160.32,70,0
12/2/2019 12:12,160.32,160.38,160.32,160.36,50,0
12/2/2019 12:13,160.37,160.37,160.29,160.31,48,0
12/2/2019 12:14,160.3,160.35,160.3,160.31,86,0
12/2/2019 12:15,160.29,160.32,160.29,160.3,75,0
12/2/2019 12:16,160.29,160.32,160.28,160.32,239,0
12/2/2019 12:17,160.31,160.32,160.26,160.32,80,0
12/2/2019 12:18,160.3,160.33,160.3,160.31,39,0
12/2/2019 12:19,160.31,160.37,160.3,160.31,126,0
12/2/2019 12:20,160.31,160.32,160.31,160.31,46,0
12/2/2019 12:21,160.31,160.32,160.27,160.3,68,0
12/2/2019 12:22,160.31,160.32,160.3,160.3,43,0
12/2/2019 12:23,160.27,160.34,160.26,160.34,146,0
12/2/2019 12:24,160.33,160.35,160.31,160.31,59,0
12/2/2019 12:25,160.32,160.35,160.32,160.35,90,0
12/2/2019 12:26,160.36,160.39,160.35,160.38,148,0
12/2/2019 12:27,160.37,160.4,160.37,160.38,100,0
12/2/2019 12:28,160.35,160.36,160.32,160.35,69,0
12/2/2019 12:29,160.35,160.35,160.29,160.3,92,0
12/2/2019 12:30,160.3,160.3,160.22,160.25,237,0
12/2/2019 12:31,160.25,160.27,160.23,160.24,135,0
12/2/2019 12:32,160.23,160.25,160.22,160.25,47,0
12/2/2019 12:33,160.25,160.25,160.19,160.19,96,0
12/2/2019 12:34,160.18,160.19,160.15,160.19,100,0
12/2/2019 12:35,160.2,160.25,160.19,160.25,109,0
12/2/2019 12:36,160.25,160.25,160.16,160.2,224,0
12/2/2019 12:37,160.2,160.21,160.14,160.16,106,0
12/2/2019 12:38,160.17,160.18,160.15,160.16,37,0
12/2/2019 12:39,160.16,160.19,160.16,160.17,102,0
12/2/2019 12:40,160.16,160.2,160.16,160.19,55,0
12/2/2019 12:41,160.19,160.2,160.17,160.19,66,0
12/2/2019 12:42,160.19,160.21,160.17,160.19,146,0
12/2/2019 12:43,160.2,160.2,160.17,160.2,121,0
12/2/2019 12:44,160.2,160.25,160.17,160.18,1781,0
12/2/2019 12:45,160.18,160.21,160.14,160.17,254,0
12/2/2019 12:46,160.17,160.21,160.17,160.21,124,0
12/2/2019 12:47,160.22,160.23,160.2,160.21,119,0
12/2/2019 12:48,160.21,160.25,160.21,160.23,92,0
12/2/2019 12:49,160.23,160.26,160.23,160.25,169,0
12/2/2019 12:50,160.25,160.29,160.25,160.25,205,0
12/2/2019 12:51,160.24,160.26,160.24,160.25,54,0
12/2/2019 12:52,160.26,160.27,160.23,160.23,139,0
12/2/2019 12:53,160.24,160.25,160.22,160.24,136,0
12/2/2019 12:54,160.24,160.26,160.23,160.25,92,0
12/2/2019 12:55,160.25,160.29,160.24,160.25,212,0
12/2/2019 12:56,160.25,160.29,160.25,160.28,100,0
12/2/2019 12:57,160.28,160.3,160.22,160.25,147,0
12/2/2019 12:58,160.25,160.26,160.23,160.24,58,0
12/2/2019 12:59,160.25,160.3,160.24,160.28,93,0
12/2/2019 13:00,160.28,160.29,160.24,160.26,136,0
12/2/2019 13:01,160.26,160.29,160.25,160.26,206,0
12/2/2019 13:02,160.25,160.27,160.23,160.25,116,0
12/2/2019 13:03,160.25,160.26,160.23,160.24,127,0
12/2/2019 13:04,160.24,160.26,160.22,160.24,85,0
12/2/2019 13:05,160.24,160.25,160.23,160.24,58,0
12/2/2019 13:06,160.24,160.27,160.23,160.27,84,0
12/2/2019 13:07,160.25,160.3,160.25,160.28,115,0
12/2/2019 13:08,160.3,160.31,160.25,160.27,161,0
12/2/2019 13:09,160.27,160.29,160.26,160.28,115,0
12/2/2019 13:10,160.28,160.32,160.28,160.3,98,0
12/2/2019 13:11,160.3,160.31,160.28,160.29,45,0
12/2/2019 13:12,160.31,160.35,160.31,160.33,169,0
12/2/2019 13:13,160.32,160.34,160.32,160.34,37,0
12/2/2019 13:14,160.33,160.34,160.29,160.29,141,0
12/2/2019 13:15,160.29,160.32,160.29,160.3,126,0
12/2/2019 13:16,160.31,160.33,160.3,160.33,144,0
12/2/2019 13:17,160.32,160.33,160.29,160.29,82,0
12/2/2019 13:18,160.29,160.31,160.28,160.29,81,0
12/2/2019 13:19,160.29,160.31,160.28,160.3,113,0
12/2/2019 13:20,160.29,160.3,160.26,160.28,201,0
12/2/2019 13:21,160.28,160.29,160.25,160.27,154,0
12/2/2019 13:22,160.27,160.31,160.26,160.31,243,0
12/2/2019 13:23,160.3,160.35,160.3,160.35,192,0
12/2/2019 13:24,160.35,160.37,160.33,160.35,340,0
12/2/2019 13:25,160.36,160.38,160.35,160.37,180,0
12/2/2019 13:26,160.37,160.38,160.35,160.36,63,0
12/2/2019 13:27,160.35,160.36,160.32,160.34,76,0
12/2/2019 13:28,160.34,160.35,160.32,160.33,73,0
12/2/2019 13:29,160.33,160.34,160.29,160.32,166,0
12/2/2019 13:30,160.32,160.38,160.31,160.37,71,0
12/2/2019 13:31,160.36,160.39,160.36,160.38,146,0
12/2/2019 13:32,160.36,160.37,160.34,160.35,92,0
12/2/2019 13:33,160.37,160.39,160.37,160.37,61,0
12/2/2019 13:34,160.38,160.4,160.37,160.4,327,0
12/2/2019 13:35,160.4,160.4,160.34,160.34,119,0
12/2/2019 13:36,160.34,160.35,160.33,160.34,45,0
12/2/2019 13:37,160.34,160.35,160.33,160.35,136,0
12/2/2019 13:38,160.36,160.36,160.33,160.34,53,0
12/2/2019 13:39,160.34,160.36,160.32,160.34,60,0
12/2/2019 13:40,160.34,160.36,160.34,160.36,43,0
12/2/2019 13:41,160.35,160.36,160.31,160.32,86,0
12/2/2019 13:42,160.33,160.37,160.32,160.37,19,0
12/2/2019 13:43,160.37,160.41,160.36,160.4,166,0
12/2/2019 13:44,160.39,160.4,160.38,160.39,110,0
12/2/2019 13:45,160.39,160.44,160.39,160.44,115,0
12/2/2019 13:46,160.44,160.45,160.35,160.38,118,0
12/2/2019 13:47,160.4,160.42,160.39,160.42,73,0
12/2/2019 13:48,160.43,160.43,160.4,160.41,44,0
12/2/2019 13:49,160.42,160.43,160.4,160.41,49,0
12/2/2019 13:50,160.41,160.44,160.41,160.41,89,0
12/2/2019 13:51,160.4,160.4,160.33,160.35,100,0
12/2/2019 13:52,160.34,160.35,160.33,160.33,43,0
12/2/2019 13:53,160.34,160.35,160.33,160.34,37,0
12/2/2019 13:54,160.34,160.35,160.29,160.3,81,0
12/2/2019 13:55,160.3,160.31,160.28,160.31,39,0
12/2/2019 13:56,160.29,160.3,160.25,160.3,44,0
12/2/2019 13:57,160.31,160.32,160.3,160.31,58,0
12/2/2019 13:58,160.31,160.32,160.26,160.28,39,0
12/2/2019 13:59,160.28,160.28,160.26,160.27,81,0
12/2/2019 14:00,160.28,160.29,160.21,160.21,171,0
12/2/2019 14:01,160.21,160.22,160.13,160.15,253,0
12/2/2019 14:02,160.16,160.18,160.13,160.14,176,0
12/2/2019 14:03,160.14,160.2,160.13,160.19,128,0
12/2/2019 14:04,160.19,160.21,160.16,160.17,266,0
12/2/2019 14:05,160.17,160.18,160.1,160.1,290,0
12/2/2019 14:06,160.13,160.15,160.06,160.06,156,0
12/2/2019 14:07,160.07,160.08,160.05,160.08,223,0
12/2/2019 14:08,160.08,160.09,160.07,160.09,208,0
12/2/2019 14:09,160.09,160.11,160.07,160.08,194,0
12/2/2019 14:10,160.08,160.09,160.05,160.05,132,0
12/2/2019 14:11,160.05,160.07,160.02,160.03,234,0
12/2/2019 14:12,160.03,160.05,160.01,160.03,115,0
12/2/2019 14:13,160.03,160.05,160.01,160.03,166,0
12/2/2019 14:14,160.03,160.05,160.02,160.03,118,0
12/2/2019 14:15,160.03,160.04,160,160.01,195,0
12/2/2019 14:16,160.01,160.06,160.01,160.06,394,0
12/2/2019 14:17,160.06,160.1,160.06,160.1,176,0
12/2/2019 14:18,160.1,160.11,160.07,160.07,161,0
12/2/2019 14:19,160.08,160.1,160.07,160.09,111,0
12/2/2019 14:20,160.1,160.13,160.08,160.1,212,0
12/2/2019 14:21,160.1,160.1,160.07,160.09,127,0
12/2/2019 14:22,160.09,160.1,160.03,160.03,233,0
12/2/2019 14:23,160.04,160.07,160,160.02,130,0
12/2/2019 14:24,160.02,160.03,159.98,160.03,267,0
12/2/2019 14:25,160.04,160.05,160.01,160.01,126,0
12/2/2019 14:26,160.01,160.04,159.97,160.02,1079,0
12/2/2019 14:27,160.02,160.07,160.01,160.07,121,0
12/2/2019 14:28,160.07,160.1,160.06,160.06,421,0
12/2/2019 14:29,160.06,160.07,160,160.04,199,0
12/2/2019 14:30,160.04,160.06,160.01,160.06,166,0
12/2/2019 14:31,160.06,160.07,160.04,160.06,238,0
12/2/2019 14:32,160.05,160.08,160.04,160.05,391,0
12/2/2019 14:33,160.05,160.09,160.05,160.09,158,0
12/2/2019 14:34,160.1,160.18,160.1,160.17,330,0
12/2/2019 14:35,160.16,160.19,160.14,160.18,267,0
12/2/2019 14:36,160.18,160.24,160.17,160.23,478,0
12/2/2019 14:37,160.24,160.3,160.23,160.28,429,0
12/2/2019 14:38,160.28,160.37,160.26,160.32,588,0
12/2/2019 14:39,160.33,160.34,160.27,160.28,337,0
12/2/2019 14:40,160.28,160.3,160.25,160.29,185,0
12/2/2019 14:41,160.3,160.31,160.25,160.25,268,0
12/2/2019 14:42,160.25,160.26,160.23,160.25,651,0
12/2/2019 14:43,160.25,160.26,160.22,160.25,267,0
12/2/2019 14:44,160.25,160.31,160.24,160.27,331,0
12/2/2019 14:45,160.27,160.3,160.26,160.29,116,0
12/2/2019 14:46,160.3,160.33,160.29,160.31,409,0
12/2/2019 14:47,160.3,160.33,160.26,160.27,501,0
12/2/2019 14:48,160.27,160.27,160.2,160.2,359,0
12/2/2019 14:49,160.22,160.23,160.19,160.19,227,0
12/2/2019 14:50,160.19,160.2,160.07,160.08,622,0
12/2/2019 14:51,160.09,160.16,160.06,160.14,388,0
12/2/2019 14:52,160.14,160.16,160.13,160.14,312,0
12/2/2019 14:53,160.15,160.16,160.09,160.11,628,0
12/2/2019 14:54,160.12,160.15,160.04,160.08,937,0
12/2/2019 14:55,160.07,160.17,160.05,160.13,1045,0
12/2/2019 14:56,160.12,160.17,160.07,160.08,649,0
12/2/2019 14:57,160.08,160.11,160.05,160.11,644,0
12/2/2019 14:58,160.1,160.12,160.07,160.07,1617,0
12/2/2019 14:59,160.06,160.22,160.05,160.15,7482,0
12/3/2019 8:30,158.82,158.83,158.5,158.51,3157,0
12/3/2019 8:31,158.52,158.56,158.39,158.44,1347,0
12/3/2019 8:32,158.45,158.48,158.25,158.27,601,0
12/3/2019 8:33,158.28,158.48,158.18,158.47,1111,0
12/3/2019 8:34,158.48,158.7,158.43,158.7,873,0
12/3/2019 8:35,158.7,158.72,158.54,158.63,765,0
12/3/2019 8:36,158.64,158.78,158.59,158.64,619,0
12/3/2019 8:37,158.63,158.69,158.55,158.61,558,0
12/3/2019 8:38,158.61,158.67,158.52,158.66,470,0
12/3/2019 8:39,158.67,158.79,158.65,158.67,507,0
12/3/2019 8:40,158.68,158.68,158.47,158.47,594,0
12/3/2019 8:41,158.46,158.71,158.44,158.67,472,0
12/3/2019 8:42,158.68,158.78,158.56,158.77,709,0
12/3/2019 8:43,158.79,158.88,158.72,158.87,1503,0
12/3/2019 8:44,158.86,158.93,158.64,158.66,565,0
12/3/2019 8:45,158.66,158.66,158.46,158.46,725,0
12/3/2019 8:46,158.48,158.72,158.48,158.71,341,0
12/3/2019 8:47,158.71,158.72,158.37,158.49,919,0
12/3/2019 8:48,158.47,158.49,158.16,158.2,2148,0
12/3/2019 8:49,158.19,158.27,158.16,158.17,528,0
12/3/2019 8:50,158.15,158.38,158.1,158.35,1681,0
12/3/2019 8:51,158.34,158.56,158.34,158.52,1356,0
12/3/2019 8:52,158.52,158.63,158.48,158.58,663,0
12/3/2019 8:53,158.56,158.62,158.46,158.57,1911,0
12/3/2019 8:54,158.56,158.73,158.54,158.71,622,0
12/3/2019 8:55,158.69,158.71,158.6,158.6,371,0
12/3/2019 8:56,158.61,158.97,158.56,158.97,1141,0
12/3/2019 8:57,158.96,158.97,158.75,158.87,670,0
12/3/2019 8:58,158.88,159.01,158.82,158.96,577,0
12/3/2019 8:59,158.96,159.05,158.91,159.02,747,0
12/3/2019 9:00,159.01,159.05,158.88,159.03,583,0
12/3/2019 9:01,159.02,159.02,158.76,158.76,510,0
12/3/2019 9:02,158.76,158.85,158.7,158.77,512,0
12/3/2019 9:03,158.77,159.01,158.66,158.84,913,0
12/3/2019 9:04,158.82,158.85,158.67,158.71,245,0
12/3/2019 9:05,158.7,158.74,158.54,158.67,581,0
12/3/2019 9:06,158.69,158.87,158.69,158.72,373,0
12/3/2019 9:07,158.72,158.81,158.67,158.75,316,0
12/3/2019 9:08,158.75,158.81,158.62,158.63,435,0
12/3/2019 9:09,158.64,158.66,158.56,158.56,187,0
12/3/2019 9:10,158.59,158.63,158.38,158.41,715,0
12/3/2019 9:11,158.41,158.6,158.41,158.6,421,0
12/3/2019 9:12,158.6,158.66,158.56,158.64,218,0
12/3/2019 9:13,158.65,158.67,158.52,158.52,402,0
12/3/2019 9:14,158.59,158.71,158.59,158.66,305,0
12/3/2019 9:15,158.66,158.75,158.61,158.71,513,0
12/3/2019 9:16,158.72,158.86,158.71,158.85,460,0
12/3/2019 9:17,158.85,159.03,158.83,159.01,672,0
12/3/2019 9:18,159.02,159.05,158.87,158.91,1202,0
12/3/2019 9:19,158.92,159.04,158.91,159.04,819,0
12/3/2019 9:20,159.02,159.03,158.85,158.91,564,0
12/3/2019 9:21,158.91,158.91,158.78,158.87,506,0
12/3/2019 9:22,158.89,158.95,158.83,158.88,580,0
12/3/2019 9:23,158.88,158.93,158.81,158.83,413,0
12/3/2019 9:24,158.83,158.9,158.82,158.9,301,0
12/3/2019 9:25,158.91,158.91,158.83,158.87,504,0
12/3/2019 9:26,158.86,158.89,158.74,158.75,568,0
12/3/2019 9:27,158.75,158.8,158.73,158.77,202,0
12/3/2019 9:28,158.79,158.86,158.77,158.85,300,0
12/3/2019 9:29,158.84,158.86,158.75,158.76,224,0
12/3/2019 9:30,158.75,158.85,158.61,158.84,315,0
12/3/2019 9:31,158.81,158.92,158.78,158.88,93,0
12/3/2019 9:32,158.87,158.87,158.68,158.78,269,0
12/3/2019 9:33,158.78,158.98,158.78,158.9,524,0
12/3/2019 9:34,158.91,158.97,158.85,158.91,352,0
12/3/2019 9:35,158.92,158.93,158.73,158.73,314,0
12/3/2019 9:36,158.75,158.78,158.62,158.62,375,0
12/3/2019 9:37,158.65,158.69,158.53,158.53,1311,0
12/3/2019 9:38,158.53,158.56,158.44,158.52,601,0
12/3/2019 9:39,158.54,158.81,158.54,158.75,406,0
12/3/2019 9:40,158.73,158.73,158.58,158.61,258,0
12/3/2019 9:41,158.6,158.7,158.56,158.69,85,0
12/3/2019 9:42,158.68,158.79,158.68,158.74,117,0
12/3/2019 9:43,158.76,158.87,158.76,158.85,447,0
12/3/2019 9:44,158.83,158.93,158.81,158.89,494,0
12/3/2019 9:45,158.89,158.96,158.81,158.81,134,0
12/3/2019 9:46,158.8,158.8,158.68,158.68,262,0
12/3/2019 9:47,158.66,158.68,158.56,158.68,222,0
12/3/2019 9:48,158.7,158.74,158.59,158.61,366,0
12/3/2019 9:49,158.61,158.64,158.52,158.52,498,0
12/3/2019 9:50,158.53,158.58,158.39,158.58,1171,0
12/3/2019 9:51,158.6,158.65,158.52,158.65,135,0
12/3/2019 9:52,158.62,158.71,158.62,158.69,163,0
12/3/2019 9:53,158.69,158.74,158.61,158.65,605,0
12/3/2019 9:54,158.65,158.85,158.65,158.77,940,0
12/3/2019 9:55,158.76,158.84,158.62,158.84,775,0
12/3/2019 9:56,158.81,158.81,158.64,158.8,486,0
12/3/2019 9:57,158.81,158.82,158.71,158.74,69,0
12/3/2019 9:58,158.73,158.86,158.72,158.85,116,0
12/3/2019 9:59,158.86,158.94,158.83,158.87,173,0
12/3/2019 10:00,158.84,158.89,158.66,158.66,407,0
12/3/2019 10:01,158.67,158.79,158.67,158.71,123,0
12/3/2019 10:02,158.72,158.72,158.58,158.65,172,0
12/3/2019 10:03,158.62,158.71,158.62,158.66,133,0
12/3/2019 10:04,158.66,158.68,158.55,158.65,237,0
12/3/2019 10:05,158.65,158.72,158.59,158.6,157,0
12/3/2019 10:06,158.59,158.68,158.56,158.57,103,0
12/3/2019 10:07,158.57,158.81,158.57,158.81,174,0
12/3/2019 10:08,158.79,158.81,158.74,158.8,67,0
12/3/2019 10:09,158.74,158.86,158.74,158.84,203,0
12/3/2019 10:10,158.83,158.88,158.8,158.82,327,0
12/3/2019 10:11,158.83,158.84,158.74,158.84,322,0
12/3/2019 10:12,158.83,158.98,158.81,158.98,468,0
12/3/2019 10:13,158.97,159.03,158.94,159.02,377,0
12/3/2019 10:14,159.02,159.03,158.93,158.96,133,0
12/3/2019 10:15,158.96,158.96,158.87,158.9,287,0
12/3/2019 10:16,158.9,158.99,158.86,158.94,338,0
12/3/2019 10:17,158.95,159,158.95,159,243,0
12/3/2019 10:18,158.99,159.02,158.97,158.98,177,0
12/3/2019 10:19,158.98,158.98,158.85,158.9,326,0
12/3/2019 10:20,158.93,158.94,158.79,158.87,132,0
12/3/2019 10:21,158.87,159.1,158.87,159.08,597,0
12/3/2019 10:22,159.09,159.14,159.02,159.02,353,0
12/3/2019 10:23,159.02,159.14,158.99,159.1,327,0
12/3/2019 10:24,159.1,159.1,158.92,158.94,1229,0
12/3/2019 10:25,158.96,159.05,158.9,159.05,363,0
12/3/2019 10:26,159.07,159.1,158.94,158.96,234,0
12/3/2019 10:27,158.96,159,158.87,158.99,146,0
12/3/2019 10:28,158.99,159.01,158.96,158.96,46,0
12/3/2019 10:29,158.95,158.98,158.89,158.95,71,0
12/3/2019 10:30,158.96,158.99,158.91,158.91,85,0
12/3/2019 10:31,158.91,159.02,158.89,158.98,154,0
12/3/2019 10:32,158.99,159.03,158.95,159,64,0
12/3/2019 10:33,159.01,159.03,158.98,159,215,0
12/3/2019 10:34,158.99,158.99,158.91,158.95,163,0
12/3/2019 10:35,158.96,159.01,158.92,159,77,0
12/3/2019 10:36,159.03,159.11,159.02,159.1,169,0
12/3/2019 10:37,159.1,159.14,159.1,159.13,272,0
12/3/2019 10:38,159.14,159.23,159.14,159.21,298,0
12/3/2019 10:39,159.2,159.26,159.2,159.23,277,0
12/3/2019 10:40,159.25,159.28,159.22,159.28,130,0
12/3/2019 10:41,159.28,159.32,159.27,159.28,187,0
12/3/2019 10:42,159.29,159.3,159.27,159.29,75,0
12/3/2019 10:43,159.3,159.32,159.27,159.27,82,0
12/3/2019 10:44,159.28,159.29,159.17,159.17,198,0
12/3/2019 10:45,159.19,159.24,159.18,159.2,120,0
12/3/2019 10:46,159.19,159.22,159.16,159.18,151,0
12/3/2019 10:47,159.17,159.21,159.15,159.16,85,0
12/3/2019 10:48,159.16,159.24,159.15,159.16,191,0
12/3/2019 10:49,159.16,159.21,159.15,159.18,147,0
12/3/2019 10:50,159.2,159.22,159.13,159.13,364,0
12/3/2019 10:51,159.14,159.15,159.08,159.08,225,0
12/3/2019 10:52,159.07,159.07,159.01,159.02,413,0
12/3/2019 10:53,159.02,159.08,159.01,159.04,168,0
12/3/2019 10:54,159.04,159.06,158.97,159.01,97,0
12/3/2019 10:55,159.01,159.08,158.99,159.05,71,0
12/3/2019 10:56,159.06,159.11,159.06,159.09,60,0
12/3/2019 10:57,159.09,159.11,159.06,159.06,70,0
12/3/2019 10:58,159.06,159.1,159.06,159.08,46,0
12/3/2019 10:59,159.08,159.16,159.07,159.13,253,0
12/3/2019 11:00,159.12,159.17,159.08,159.11,83,0
12/3/2019 11:01,159.13,159.19,159.12,159.13,1220,0
12/3/2019 11:02,159.12,159.14,159.02,159.03,218,0
12/3/2019 11:03,159.03,159.08,159.03,159.05,261,0
12/3/2019 11:04,159.05,159.05,159,159,111,0
12/3/2019 11:05,159,159.07,158.99,159.07,514,0
12/3/2019 11:06,159.07,159.13,159.07,159.13,210,0
12/3/2019 11:07,159.12,159.13,159.05,159.05,143,0
12/3/2019 11:08,159.07,159.11,159.06,159.1,37,0
12/3/2019 11:09,159.09,159.12,159.09,159.11,119,0
12/3/2019 11:10,159.12,159.16,159.09,159.11,103,0
12/3/2019 11:11,159.09,159.09,159.01,159.05,65,0
12/3/2019 11:12,159.02,159.02,158.97,158.99,74,0
12/3/2019 11:13,158.99,159.02,158.95,158.96,167,0
12/3/2019 11:14,158.94,159.03,158.92,159.02,280,0
12/3/2019 11:15,159.01,159.06,159.01,159.01,107,0
12/3/2019 11:16,159.02,159.11,159.02,159.03,153,0
12/3/2019 11:17,159.04,159.04,159,159.02,57,0
12/3/2019 11:18,159.03,159.08,159.02,159.04,62,0
12/3/2019 11:19,159.06,159.16,159.06,159.12,97,0
12/3/2019 11:20,159.12,159.2,159.09,159.17,159,0
12/3/2019 11:21,159.18,159.23,159.17,159.19,78,0
12/3/2019 11:22,159.2,159.21,159.18,159.2,228,0
12/3/2019 11:23,159.19,159.26,159.19,159.25,113,0
12/3/2019 11:24,159.25,159.26,159.22,159.25,154,0
12/3/2019 11:25,159.26,159.26,159.16,159.23,159,0
12/3/2019 11:26,159.24,159.26,159.23,159.25,83,0
12/3/2019 11:27,159.24,159.24,159.21,159.22,17,0
12/3/2019 11:28,159.21,159.22,159.2,159.22,31,0
12/3/2019 11:29,159.22,159.23,159.2,159.22,64,0
12/3/2019 11:30,159.21,159.23,159.19,159.19,76,0
12/3/2019 11:31,159.19,159.21,159.15,159.17,185,0
12/3/2019 11:32,159.18,159.19,159.14,159.16,80,0
12/3/2019 11:33,159.16,159.19,159.13,159.19,156,0
12/3/2019 11:34,159.18,159.18,159.12,159.16,283,0
12/3/2019 11:35,159.16,159.18,159.13,159.16,103,0
12/3/2019 11:36,159.16,159.18,159.12,159.18,107,0
12/3/2019 11:37,159.18,159.21,159.17,159.2,119,0
12/3/2019 11:38,159.19,159.23,159.19,159.2,45,0
12/3/2019 11:39,159.21,159.21,159.19,159.2,41,0
12/3/2019 11:40,159.2,159.21,159.18,159.18,36,0
12/3/2019 11:41,159.19,159.2,159.16,159.17,43,0
12/3/2019 11:42,159.17,159.19,159.14,159.16,139,0
12/3/2019 11:43,159.15,159.16,159.07,159.07,173,0
12/3/2019 11:44,159.08,159.14,159.07,159.12,75,0
12/3/2019 11:45,159.11,159.13,159.08,159.12,73,0
12/3/2019 11:46,159.13,159.15,159.12,159.14,68,0
12/3/2019 11:47,159.14,159.14,159.09,159.14,113,0
12/3/2019 11:48,159.14,159.18,159.13,159.17,74,0
12/3/2019 11:49,159.18,159.21,159.18,159.19,152,0
12/3/2019 11:50,159.19,159.24,159.18,159.23,63,0
12/3/2019 11:51,159.24,159.27,159.23,159.27,53,0
12/3/2019 11:52,159.27,159.31,159.26,159.26,107,0
12/3/2019 11:53,159.26,159.28,159.24,159.24,89,0
12/3/2019 11:54,159.24,159.25,159.2,159.21,89,0
12/3/2019 11:55,159.21,159.25,159.2,159.23,57,0
12/3/2019 11:56,159.21,159.21,159.15,159.16,625,0
12/3/2019 11:57,159.16,159.18,159.14,159.15,190,0
12/3/2019 11:58,159.15,159.17,159.13,159.14,318,0
12/3/2019 11:59,159.14,159.22,159.14,159.22,112,0
12/3/2019 12:00,159.21,159.31,159.21,159.28,104,0
12/3/2019 12:01,159.31,159.33,159.31,159.32,146,0
12/3/2019 12:02,159.33,159.35,159.31,159.34,80,0
12/3/2019 12:03,159.34,159.34,159.3,159.32,87,0
